Time,x_end_to_end,y_end_to_end,z_end_to_end
648.0000,26.135383,-11.054517,-8.831934
649.0000,26.488221,-11.165044,-12.959736
650.0000,29.232975,-9.236446,-11.979882
651.0000,27.618271,-6.790341,-11.391971
652.0000,27.641933,-7.175823,-8.050250
653.0000,24.775047,-7.501480,-6.132457
654.0000,25.893504,-10.925568,-5.243076
655.0000,25.376395,-12.028125,-5.428101
656.0000,26.674253,-8.465460,-4.817135
657.0000,25.435707,-6.426424,-6.417779
658.0000,22.836414,-5.635947,-7.619220
659.0000,25.289253,-8.944648,-11.805947
660.0000,25.695582,-10.638001,-13.314232
661.0000,23.682606,-11.576213,-12.407052
662.0000,23.972822,-7.928215,-15.287130
663.0000,24.901695,-8.465126,-13.171615
664.0000,22.231609,-9.984987,-13.174757
665.0000,23.440072,-12.770199,-14.791915
666.0000,25.955113,-14.277543,-14.598469
667.0000,26.865678,-11.485504,-11.984802
668.0000,26.888085,-10.134868,-14.150153
669.0000,26.023279,-11.662477,-10.943261
670.0000,27.317533,-9.978908,-9.402461
671.0000,26.704459,-11.183291,-12.699316
672.0000,28.946876,-8.138390,-16.868980
673.0000,27.035596,-7.915566,-15.461639
674.0000,25.890658,-5.132056,-13.684990
675.0000,26.527401,-6.542014,-12.897935
676.0000,26.175778,-6.516961,-16.818797
677.0000,25.125257,-8.827511,-19.657983
678.0000,27.594638,-10.187936,-18.636597
679.0000,29.495665,-14.192904,-16.852879
680.0000,33.024018,-13.072602,-15.344161
681.0000,31.880138,-12.521742,-17.925785
682.0000,31.405557,-6.764530,-18.664686
683.0000,26.884279,-8.580561,-19.891624
684.0000,25.470556,-6.193952,-22.234841
685.0000,22.005374,-4.865914,-22.050706
686.0000,25.009319,-0.225895,-25.190032
687.0000,27.448597,-1.973911,-26.791186
688.0000,26.794067,0.506699,-27.119485
689.0000,26.796153,-2.556014,-25.311805
690.0000,27.740575,-2.495926,-26.205956
691.0000,28.767930,-1.946695,-28.016090
692.0000,26.733515,-1.036427,-27.126659
693.0000,26.475043,-0.703870,-26.861615
694.0000,26.549901,-0.214409,-28.739034
695.0000,24.499056,-0.213126,-28.905541
696.0000,27.873093,0.136394,-24.629407
697.0000,30.267468,-0.858793,-25.324046
698.0000,29.026172,0.831078,-25.045135
699.0000,25.812575,0.997777,-28.133338
700.0000,26.329908,-1.191604,-28.933808
701.0000,26.111656,-2.197427,-27.806419
702.0000,24.415270,-3.509271,-25.088226
703.0000,24.588683,-6.375567,-21.236831
704.0000,24.800868,-6.853707,-18.002154
705.0000,26.529555,-7.338437,-19.087780
706.0000,27.697076,-3.153301,-17.993555
707.0000,25.717915,-2.481556,-19.859374
708.0000,29.321258,-3.045554,-16.504931
709.0000,28.014064,-6.136773,-15.908152
710.0000,28.108752,-7.455107,-18.472346
711.0000,26.253315,-6.082260,-13.584943
712.0000,25.795419,-1.725804,-17.257016
713.0000,23.023531,-0.363993,-15.998978
714.0000,25.416497,-0.591449,-15.721810
715.0000,26.384554,-0.248353,-10.786022
716.0000,26.975102,0.171953,-11.102906
717.0000,29.143417,-0.341333,-13.088972
718.0000,30.033098,-0.435851,-14.040054
719.0000,28.412313,-2.124554,-14.749158
720.0000,24.759494,-3.036012,-14.200131
721.0000,25.073462,-1.561985,-13.264778
722.0000,24.197583,0.230847,-11.423469
723.0000,22.813178,-1.112230,-9.888169
724.0000,26.434843,-2.584414,-5.666396
725.0000,24.998150,-4.526441,-5.436414
726.0000,26.623681,-4.700727,-3.760241
727.0000,27.998735,-5.577628,-5.511318
728.0000,24.354982,-6.683863,-3.827466
729.0000,23.477769,-8.502544,-3.221317
730.0000,24.439682,-9.311054,-3.775554
731.0000,24.151146,-6.574765,-0.997672
732.0000,21.431430,-5.482651,-4.052530
733.0000,20.261486,-7.131902,-2.804023
734.0000,15.199911,-7.953401,-0.679492
735.0000,16.558999,-7.660902,0.640975
736.0000,16.479295,-9.980119,1.911131
737.0000,16.323246,-6.201444,1.517283
738.0000,17.875022,-3.427452,-0.104098
739.0000,16.815456,-0.239595,1.119318
740.0000,16.362423,-2.422736,-0.245151
741.0000,16.150470,-1.243826,0.144313
742.0000,13.292173,-2.637154,2.552691
743.0000,12.206201,-3.659518,6.072585
744.0000,9.579157,-4.640766,2.671380
745.0000,5.902082,-5.433105,-0.531494
746.0000,2.670720,-0.646357,-3.790329
747.0000,2.954519,-4.886828,-6.765170
748.0000,4.560038,-7.847925,-9.088214
749.0000,1.831685,-5.803569,-8.454051
750.0000,-3.712966,-8.213977,-9.899813
751.0000,-2.838544,-10.264807,-8.580486
752.0000,-2.139276,-12.026105,-10.722839
753.0000,2.630803,-13.019612,-12.252426
754.0000,-0.422385,-11.756632,-12.780503
755.0000,-1.159506,-7.241179,-13.189534
756.0000,-3.488810,-5.897262,-10.507570
757.0000,-3.917164,-2.657808,-7.445076
758.0000,-5.275332,-4.810721,-9.785604
759.0000,-3.398498,-3.856937,-7.392465
760.0000,-5.697154,-2.120624,-8.280785
761.0000,-6.251081,-0.876732,-6.958840
762.0000,-6.947102,-1.483562,-5.644129
763.0000,-11.840584,-2.798218,-2.479103
764.0000,-13.407047,-6.013052,0.697265
765.0000,-13.897208,-4.818070,3.952601
766.0000,-12.577268,-1.485787,3.562603
767.0000,-15.713536,-2.154251,2.673210
768.0000,-14.930458,-2.393258,0.362515
769.0000,-13.914771,-3.009849,-1.041267
770.0000,-15.354062,-3.536487,-3.864459
771.0000,-12.821899,-3.539797,-5.912191
772.0000,-10.930382,-8.272611,-5.746097
773.0000,-9.859644,-9.448429,-5.790908
774.0000,-8.359967,-12.345827,-7.897551
775.0000,-7.904380,-10.041793,-8.850172
776.0000,-8.376894,-10.491761,-9.303043
777.0000,-9.240173,-11.230206,-6.066824
778.0000,-11.138084,-8.496233,-4.743281
779.0000,-11.534118,-7.434674,-1.548426
780.0000,-14.009361,-6.370809,-2.544316
781.0000,-14.629190,-5.780701,-5.254892
782.0000,-14.101260,-5.916430,-5.744287
783.0000,-13.349701,-5.549199,-9.033643
784.0000,-13.281559,-3.865871,-10.902729
785.0000,-9.530213,-2.186984,-10.818222
786.0000,-10.427365,-3.235256,-11.382724
787.0000,-9.519835,-6.049686,-11.283907
788.0000,-8.833596,-4.589603,-9.393968
789.0000,-7.234528,-4.091782,-9.950570
790.0000,-7.217647,-5.390940,-7.540813
791.0000,-6.943963,-5.866084,-8.560098
792.0000,-6.399147,-4.107218,-6.909625
793.0000,-8.909449,-4.639674,-9.238628
794.0000,-6.902311,-3.058989,-8.216277
795.0000,-5.082367,-6.578233,-8.009034
796.0000,-5.736400,-7.191562,-7.400117
797.0000,-5.112973,-7.992124,-5.059264
798.0000,-2.183432,-11.088331,-4.964713
799.0000,-0.747743,-8.598594,-2.770018
800.0000,-2.064295,-7.480336,-7.059289
801.0000,-3.862499,-7.266217,-6.447554
802.0000,-4.245949,-7.894441,-8.600888
803.0000,-2.491754,-7.651616,-10.109878
804.0000,-2.593225,-7.139810,-10.386307
805.0000,0.031455,-6.378844,-13.494203
806.0000,2.954448,-7.100736,-13.390538
807.0000,4.279967,-6.856436,-15.184441
808.0000,6.840368,-4.952993,-12.904843
809.0000,4.202333,-5.867948,-9.538592
810.0000,0.989175,-5.238969,-9.537615
811.0000,0.976965,-6.591558,-8.010574
812.0000,-0.304319,-5.751934,-6.786112
813.0000,-2.981336,-2.836134,-6.275917
814.0000,-1.641853,0.613665,-6.999429
815.0000,-2.692275,-2.268533,-8.327090
816.0000,-0.716582,-2.367618,-10.447714
817.0000,-3.211815,-3.808481,-15.330969
818.0000,-5.871057,-4.190428,-14.495807
819.0000,-6.518087,-3.024518,-14.364625
820.0000,-6.005182,-5.364919,-15.339595
821.0000,-4.847028,-7.541504,-15.915240
822.0000,-2.777505,-8.081293,-16.071466
823.0000,-4.583294,-9.324132,-17.532420
824.0000,1.406941,-7.386320,-15.341892
825.0000,-0.289888,-7.942821,-18.340333
826.0000,-1.390123,-8.617095,-16.241320
827.0000,-0.610610,-6.586557,-15.453417
828.0000,2.761347,-5.095892,-17.954967
829.0000,2.009976,-8.258043,-19.058499
830.0000,4.090542,-5.771661,-16.414246
831.0000,3.310704,-4.036426,-16.871553
832.0000,-1.713981,-2.747599,-17.202565
833.0000,-3.580884,-3.926747,-12.036994
834.0000,-5.672428,-6.110641,-12.410738
835.0000,-7.027978,-3.922181,-11.385730
836.0000,-7.160362,-1.146712,-13.731766
837.0000,-7.067019,0.049877,-16.117106
838.0000,-9.106866,-2.694317,-18.664726
839.0000,-11.299107,-3.861528,-19.697759
840.0000,-11.591854,-3.730247,-17.835791
841.0000,-9.928463,-2.998006,-16.702108
842.0000,-8.697086,-1.262078,-14.880913
843.0000,-10.646978,-2.841896,-16.050582
844.0000,-10.382513,2.474725,-15.469426
845.0000,-11.610116,4.459884,-18.772767
846.0000,-13.792598,6.777778,-18.829281
847.0000,-12.626037,9.535392,-16.368469
848.0000,-10.833282,7.440215,-17.387519
849.0000,-8.876197,6.338105,-15.008649
850.0000,-3.224389,6.584558,-15.013656
851.0000,-2.613649,7.448117,-16.593640
852.0000,-5.519771,8.381855,-14.425152
853.0000,-5.636067,10.821027,-15.130314
854.0000,-5.969731,11.288763,-13.486915
855.0000,-8.971051,11.443273,-13.100645
856.0000,-8.282086,13.674438,-13.640143
857.0000,-8.909133,10.643570,-12.790521
858.0000,-8.535591,13.187145,-14.928621
859.0000,-4.367953,15.379353,-15.040069
860.0000,-6.812035,18.721299,-12.550140
861.0000,-6.740077,15.609583,-11.403104
862.0000,-6.963637,14.557638,-15.214265
863.0000,-10.026907,16.178528,-14.270616
864.0000,-10.610995,14.621287,-14.007873
865.0000,-14.052479,14.378133,-14.936396
866.0000,-18.311090,12.272382,-15.469617
867.0000,-19.654961,13.608794,-13.287813
868.0000,-18.761794,15.139096,-13.518367
869.0000,-20.242277,11.723110,-13.973141
870.0000,-19.341523,9.951981,-13.272614
871.0000,-20.807765,10.151436,-11.139807
872.0000,-21.926536,10.563886,-8.901207
873.0000,-25.264433,10.010666,-11.425456
874.0000,-25.902692,13.902253,-13.361304
875.0000,-22.352148,13.032492,-12.942736
876.0000,-16.920405,12.672978,-15.211190
877.0000,-18.389075,12.353154,-19.084020
878.0000,-20.415043,11.833513,-15.504546
879.0000,-18.926672,11.806169,-17.089824
880.0000,-20.106604,14.217535,-19.314942
881.0000,-19.069787,13.766990,-16.842097
882.0000,-18.924025,14.740639,-15.151576
883.0000,-18.507581,15.763617,-15.872044
884.0000,-18.083874,12.272679,-15.303974
885.0000,-17.674278,10.936755,-13.392893
886.0000,-16.139556,9.552612,-12.049149
887.0000,-15.448991,11.529359,-9.977567
888.0000,-14.726593,9.769591,-12.942893
889.0000,-11.826992,9.021749,-8.480150
890.0000,-14.505963,8.162623,-7.209685
891.0000,-12.689137,9.135080,-7.462531
892.0000,-11.366184,10.823204,-9.627185
893.0000,-8.828959,11.875741,-5.515936
894.0000,-11.819301,10.733760,-6.240613
895.0000,-11.194466,12.955812,-6.022362
896.0000,-7.760505,11.259823,-11.923130
897.0000,-8.298258,11.546983,-11.333132
898.0000,-7.239822,7.941647,-10.183248
899.0000,-7.271663,6.617565,-8.969022
900.0000,-5.027725,3.940949,-6.637033
901.0000,-7.327919,1.955312,-5.293308
902.0000,-4.807350,6.318142,-6.629417
903.0000,-5.814454,7.928546,-4.811584
904.0000,-5.440606,9.184259,-5.393995
905.0000,-5.027047,10.229161,-9.812144
906.0000,-3.871970,11.215457,-15.394669
907.0000,-4.223604,9.102490,-15.322723
908.0000,-2.322201,7.850018,-17.014786
909.0000,-4.200601,9.297731,-20.682164
910.0000,-5.261761,8.334353,-20.078341
911.0000,-6.134079,10.358933,-16.226712
912.0000,-6.146320,8.023526,-16.433004
913.0000,-7.321573,6.811177,-19.082044
914.0000,-7.073950,7.804413,-16.689262
915.0000,-10.147360,6.471253,-18.421653
916.0000,-9.767158,7.164615,-18.373027
917.0000,-14.855922,8.499128,-20.178849
918.0000,-13.961994,9.691935,-18.559006
919.0000,-15.400612,8.106757,-20.572047
920.0000,-15.606182,8.262796,-24.568164
921.0000,-18.116284,10.748142,-24.622545
922.0000,-20.742440,13.206643,-25.693364
923.0000,-16.196279,12.758620,-25.043336
924.0000,-13.443669,11.156776,-25.618509
925.0000,-13.202821,10.799368,-26.827452
926.0000,-14.477953,8.681959,-24.529427
927.0000,-10.387249,6.182072,-22.885883
928.0000,-7.336634,7.116486,-22.886847
929.0000,-8.482356,8.745145,-22.420691
930.0000,-12.237857,7.093385,-19.738878
931.0000,-12.071253,6.404096,-21.398537
932.0000,-10.031937,9.008764,-18.550561
933.0000,-6.735481,10.781458,-18.285509
934.0000,-8.390667,10.639702,-17.118844
935.0000,-9.873306,17.407568,-16.192723
936.0000,-6.973632,15.101260,-13.608498
937.0000,-5.507762,15.701668,-14.026065
938.0000,-0.916806,14.146423,-13.348097
939.0000,-1.116360,13.004482,-12.197952
940.0000,-0.066895,12.987111,-15.124598
941.0000,-0.709304,13.669306,-11.803863
942.0000,0.794377,12.539951,-8.793547
943.0000,-0.227104,12.773651,-11.933192
944.0000,3.353489,12.972357,-14.961306
945.0000,3.056155,12.795112,-12.624464
946.0000,6.386545,9.530761,-10.219409
947.0000,6.321772,9.815490,-9.410308
948.0000,8.821364,9.954102,-9.562962
949.0000,8.708578,11.898011,-11.451396
950.0000,9.006013,11.986295,-11.177672
951.0000,13.511663,11.689589,-11.398376
952.0000,12.313580,8.835935,-8.826156
953.0000,11.321444,10.967373,-11.563029
954.0000,9.860031,7.528075,-9.100501
955.0000,13.336853,9.066993,-8.312503
956.0000,12.616261,9.961219,-7.022979
957.0000,14.416991,8.536146,-4.241337
958.0000,13.660925,8.721872,-5.902294
959.0000,15.255081,7.519035,-8.327948
960.0000,12.644230,11.993780,-11.073177
961.0000,14.053703,11.174853,-8.214051
962.0000,10.444301,11.197468,-9.776122
963.0000,13.198916,9.503039,-9.396696
964.0000,13.134295,8.854071,-8.736387
965.0000,14.186614,9.973354,-9.609578
966.0000,15.549910,12.867420,-9.409386
967.0000,17.455018,14.047362,-7.676522
968.0000,17.605416,15.305495,-11.541543
969.0000,18.685528,16.379978,-13.964800
970.0000,23.038680,14.298816,-11.755030
971.0000,20.655331,14.551628,-13.095158
972.0000,20.106840,16.092464,-15.133519
973.0000,17.332618,14.266944,-12.783880
974.0000,14.963108,10.864093,-13.985833
975.0000,18.103392,11.533916,-16.693353
976.0000,17.292506,11.106804,-13.520715
977.0000,14.542043,10.831429,-15.712610
978.0000,15.179093,12.224570,-17.432223
979.0000,13.609049,13.116867,-16.508116
980.0000,11.748352,12.163035,-15.242434
981.0000,10.604418,15.289038,-16.003278
982.0000,13.629521,15.468486,-15.747932
983.0000,17.261060,16.567865,-15.428753
984.0000,14.861576,14.363190,-14.308615
985.0000,13.884339,16.216858,-14.104029
986.0000,15.887108,17.374985,-13.753689
987.0000,15.683033,18.939671,-14.981688
988.0000,17.830021,20.346384,-15.373995
989.0000,17.921367,17.463762,-15.143196
990.0000,16.133481,16.617492,-13.270419
991.0000,15.066384,17.787362,-13.281884
992.0000,17.868865,17.916925,-15.996690
993.0000,14.138071,19.287668,-18.015621
994.0000,12.917904,17.797397,-19.055125
995.0000,11.636749,18.933733,-19.499713
996.0000,14.191814,19.421489,-17.619704
997.0000,12.770945,17.032034,-15.664189
998.0000,14.282584,13.966598,-17.716005
999.0000,14.127893,15.213029,-20.432012
1000.0000,15.497247,19.125449,-16.839319
1001.0000,15.324666,18.312741,-16.582820
1002.0000,14.051778,16.327421,-16.381339
1003.0000,12.269950,17.359950,-18.676548
1004.0000,10.746360,16.596073,-16.879854
1005.0000,11.309014,16.303784,-15.470128
1006.0000,12.543300,13.238095,-17.656693
1007.0000,14.600966,12.282919,-15.233781
1008.0000,14.728450,11.787527,-15.679435
1009.0000,15.272618,12.836670,-20.467745
1010.0000,20.420397,13.872620,-20.264339
1011.0000,21.469374,14.404118,-23.042566
1012.0000,18.505585,16.029102,-23.163702
1013.0000,19.795711,19.285029,-23.247786
1014.0000,21.450913,21.930266,-24.437874
1015.0000,20.276860,22.307720,-24.376732
1016.0000,22.470241,22.734664,-22.835886
1017.0000,19.497636,20.437563,-21.395413
1018.0000,18.897911,19.275604,-19.728408
1019.0000,18.621222,19.184400,-22.119159
1020.0000,19.554447,19.486556,-20.162324
1021.0000,19.956140,19.924601,-23.429486
1022.0000,20.170294,17.380654,-23.788436
1023.0000,21.714215,19.706534,-23.004649
1024.0000,19.590741,19.925958,-23.652689
1025.0000,17.630077,19.675019,-22.895835
1026.0000,18.644220,19.133800,-22.604034
1027.0000,21.354727,21.389862,-22.067537
1028.0000,22.569002,22.405003,-18.094588
1029.0000,23.185268,20.948048,-16.942422
1030.0000,21.990438,18.322763,-15.422486
1031.0000,22.093837,16.342676,-17.025342
1032.0000,20.045233,19.069267,-17.843665
1033.0000,20.140283,18.766190,-17.448598
1034.0000,21.734066,16.420210,-17.369311
1035.0000,19.473344,14.209135,-18.110066
1036.0000,17.675934,13.009463,-15.731962
1037.0000,16.924471,13.344893,-16.175783
1038.0000,15.497389,16.931546,-15.726822
1039.0000,16.211721,22.189789,-17.349424
1040.0000,15.220031,17.848546,-17.195409
1041.0000,17.284145,19.002798,-14.905338
1042.0000,17.049000,20.218399,-12.972436
1043.0000,17.858089,20.185516,-12.232476
1044.0000,16.903465,17.378822,-12.115342
1045.0000,14.238811,18.836837,-11.161327
1046.0000,12.419439,17.423020,-8.641290
1047.0000,12.855739,18.313690,-9.847487
1048.0000,10.951844,18.169236,-8.958873
1049.0000,11.823730,16.415492,-7.833894
1050.0000,12.395858,18.902994,-11.555781
1051.0000,12.781937,20.591331,-10.262869
1052.0000,11.070828,16.802538,-10.098214
1053.0000,15.126610,17.659787,-10.009805
1054.0000,16.027172,18.515553,-10.510544
1055.0000,15.288335,17.711237,-7.727819
1056.0000,16.750020,19.406926,-7.649550
1057.0000,16.900374,16.278510,-11.521064
1058.0000,18.558173,17.898857,-16.333225
1059.0000,21.690561,15.752277,-13.408876
1060.0000,22.240961,15.386265,-15.655443
1061.0000,19.401286,18.873451,-12.969461
1062.0000,18.201708,24.189304,-14.020929
1063.0000,14.044502,26.187607,-13.942512
1064.0000,15.584408,24.484312,-14.318837
1065.0000,17.377122,22.491941,-13.395698
1066.0000,16.879465,25.187730,-10.966636
1067.0000,15.560505,25.826343,-11.137678
1068.0000,15.801913,23.677218,-11.584472
1069.0000,10.487864,20.991054,-14.910064
1070.0000,10.730316,21.532525,-16.383733
1071.0000,9.959533,16.092582,-12.556251
1072.0000,12.110673,16.816088,-13.508292
1073.0000,8.811312,15.329759,-11.933680
1074.0000,9.518112,16.570191,-15.662741
1075.0000,11.488021,16.111742,-14.767667
1076.0000,10.970637,13.771778,-15.560374
1077.0000,11.475873,14.091000,-14.346881
1078.0000,13.031547,11.128178,-15.725308
1079.0000,13.153626,12.285869,-15.629072
1080.0000,10.303273,13.458554,-14.281428
1081.0000,11.984101,18.438459,-15.624702
1082.0000,10.226696,19.850546,-14.781564
1083.0000,8.163132,21.076210,-16.787939
1084.0000,8.902410,18.371897,-18.108791
1085.0000,7.512840,22.331608,-18.187720
1086.0000,6.824227,19.009906,-14.329135
1087.0000,8.262215,17.980112,-15.488975
1088.0000,7.624898,21.674187,-14.091009
1089.0000,5.477840,22.022246,-18.170989
1090.0000,6.992001,25.725050,-19.329638
1091.0000,9.626309,29.545910,-18.369043
1092.0000,11.040868,27.778065,-21.934958
1093.0000,11.408657,32.857138,-22.084407
1094.0000,11.783368,31.946994,-22.311890
1095.0000,8.581237,31.486856,-21.827541
1096.0000,6.959901,29.544236,-21.844098
1097.0000,8.047713,33.163607,-23.303404
1098.0000,9.447250,34.153548,-22.716211
1099.0000,10.532290,35.330608,-25.330635
1100.0000,10.906893,36.042160,-25.540022
1101.0000,12.345001,33.931399,-25.872820
1102.0000,13.619326,29.971022,-25.917697
1103.0000,13.918839,31.237758,-24.086924
1104.0000,12.065039,33.777961,-24.143162
1105.0000,16.995848,33.613654,-22.737028
1106.0000,15.958097,34.556154,-21.685725
1107.0000,11.615465,30.742298,-22.062868
1108.0000,13.555766,30.601004,-24.517929
1109.0000,12.835326,30.792953,-21.082691
1110.0000,11.378598,27.121841,-21.480168
1111.0000,10.499390,26.143634,-23.633087
1112.0000,10.642263,23.786232,-21.394526
1113.0000,10.326262,23.339510,-18.900122
1114.0000,7.904394,23.632819,-17.726949
1115.0000,6.316045,25.876100,-15.490117
1116.0000,7.106768,29.459422,-13.165273
1117.0000,7.068518,29.776552,-12.251614
